GeneFull,TranscriptID,Modified_Site_Count
gi|150456423|ref|NM_015348.1| ,NM_015348.1,356
gi|19913344|ref|NM_006527.2| ,NM_006527.2,356
gi|364502962|ref|NM_024513.3| ,NM_024513.3,356
gi|66932981|ref|NM_017556.2| ,NM_017556.2,356
gi|225543334|ref|NM_001145642.2| ,NM_001145642.2,356
gi|224451129|ref|NM_020706.2| ,NM_020706.2,356
gi|56549144|ref|NM_182915.2| ,NM_182915.2,356
gi|215422332|ref|NM_003878.2| ,NM_003878.2,356
gi|118600986|ref|NM_017658.3| ,NM_017658.3,356
gi|451172080|ref|NM_201999.2| ,NM_201999.2,356
gi|186910280|ref|NM_003850.2| ,NM_003850.2,356
gi|310124178|ref|XR_110925.1| ,XR_110925.1,356
gi|395455080|ref|NM_001270528.1| ,NM_001270528.1,356
gi|392513691|ref|NM_018335.4| ,NM_018335.4,355
gi|394025693|ref|NM_198236.2| ,NM_198236.2,355
gi|222352110|ref|NM_032390.4| ,NM_032390.4,355
gi|55769586|ref|NM_003703.1| ,NM_003703.1,355
gi|188219545|ref|NM_000243.2| ,NM_000243.2,355
gi|55741676|ref|NM_014712.1| ,NM_014712.1,355
gi|374532774|ref|NM_001256494.1| ,NM_001256494.1,355
gi|164698437|ref|NM_003258.4| ,NM_003258.4,355
gi|323276619|ref|NM_145165.3| ,NM_145165.3,355
gi|61743966|ref|NM_001012614.1| ,NM_001012614.1,355
gi|295842490|ref|NM_004177.4| ,NM_004177.4,355
gi|116536084|ref|NM_016953.3| ,NM_016953.3,355
gi|122937228|ref|NM_001080417.1| ,NM_001080417.1,354
gi|290543308|ref|NM_001145082.2| ,NM_001145082.2,354
gi|219842241|ref|NM_016488.6| ,NM_016488.6,354
gi|258547122|ref|NM_001151.3| ,NM_001151.3,354
gi|199560897|ref|NM_152778.2| ,NM_152778.2,354
gi|310114352|ref|XR_112457.1| ,XR_112457.1,354
gi|291621646|ref|NM_006320.4| ,NM_006320.4,354
gi|506949337|ref|NM_182691.2| ,NM_182691.2,354
gi|31377704|ref|NM_024548.2| ,NM_024548.2,354
gi|379030587|ref|NM_001256849.1| ,NM_001256849.1,354
gi|239582723|ref|NM_002467.4| ,NM_002467.4,354
gi|75677354|ref|NM_001033112.1| ,NM_001033112.1,354
gi|336020381|ref|NM_017612.3| ,NM_017612.3,354
gi|157694515|ref|NM_001002030.1| ,NM_001002030.1,354
gi|95147334|ref|NM_002223.2| ,NM_002223.2,354
gi|189163523|ref|NM_033064.4| ,NM_033064.4,354
gi|56699410|ref|NM_018656.2| ,NM_018656.2,354
gi|75813621|ref|NM_001325.2| ,NM_001325.2,354
gi|188497682|ref|NM_024622.3| ,NM_024622.3,354
gi|70608171|ref|NM_001025252.1| ,NM_001025252.1,353
gi|157364940|ref|NM_152357.2| ,NM_152357.2,353
gi|285393924|ref|NM_001171948.1| ,NM_001171948.1,353
gi|315221158|ref|NM_001199803.1| ,NM_001199803.1,353
gi|335892790|ref|NM_014071.3| ,NM_014071.3,353
gi|337299691|ref|NR_038955.1| ,NR_038955.1,353
gi|242117945|ref|NM_001162529.1| ,NM_001162529.1,353
gi|209529710|ref|NM_003389.3| ,NM_003389.3,353
gi|283806709|ref|NM_024657.4| ,NM_024657.4,353
gi|217416391|ref|NM_172069.3| ,NM_172069.3,353
gi|113204605|ref|NM_021163.3| ,NM_021163.3,352
gi|181337199|ref|NM_004589.2| ,NM_004589.2,352
gi|284005320|ref|NM_005777.2| ,NM_005777.2,352
gi|212720602|ref|NM_016095.2| ,NM_016095.2,352
gi|44829053|ref|NM_001950.3| ,NM_001950.3,352
gi|59710102|ref|NM_006315.4| ,NM_006315.4,352
gi|296841071|ref|NM_019045.4| ,NM_019045.4,352
gi|343098475|ref|NM_024678.5| ,NM_024678.5,352
gi|302058244|ref|NM_017735.4| ,NM_017735.4,352
gi|88999590|ref|NM_197947.2| ,NM_197947.2,352
gi|45439350|ref|NM_016332.2| ,NM_016332.2,351
gi|262231832|ref|NM_007033.4| ,NM_007033.4,351
gi|57863302|ref|NM_004645.2| ,NM_004645.2,351
gi|288541298|ref|NM_138389.2| ,NM_138389.2,351
gi|119393877|ref|NM_004536.2| ,NM_004536.2,351
gi|116008438|ref|NM_002158.3| ,NM_002158.3,351
gi|25777597|ref|NM_152879.2| ,NM_152879.2,351
gi|98991766|ref|NM_152787.3| ,NM_152787.3,351
gi|91208424|ref|NM_012469.3| ,NM_012469.3,351
gi|70608184|ref|NM_001025266.1| ,NM_001025266.1,351
gi|91807123|ref|NM_014888.2| ,NM_014888.2,351
gi|118918428|ref|NM_178844.2| ,NM_178844.2,351
gi|67078405|ref|NM_001024732.1| ,NM_001024732.1,351
gi|224282130|ref|NM_005626.4| ,NM_005626.4,350
gi|83656777|ref|NM_013234.2| ,NM_013234.2,350
gi|379030591|ref|NM_015913.3| ,NM_015913.3,350
gi|56699484|ref|NM_006893.2| ,NM_006893.2,350
gi|157388994|ref|NM_018257.2| ,NM_018257.2,350
gi|317108182|ref|NM_001177.4| ,NM_001177.4,350
gi|260275229|ref|NM_001166010.1| ,NM_001166010.1,350
gi|94421467|ref|NM_000466.2| ,NM_000466.2,350
gi|165932369|ref|NM_024582.4| ,NM_024582.4,350
gi|142371747|ref|NM_006322.4| ,NM_006322.4,350
gi|58761509|ref|NM_024640.3| ,NM_024640.3,350
gi|300388169|ref|NM_001191033.1| ,NM_001191033.1,350
gi|156671211|ref|NM_016513.4| ,NM_016513.4,350
gi|141803116|ref|NM_031469.2| ,NM_031469.2,349
gi|305682563|ref|NM_203301.3| ,NM_203301.3,349
gi|54234033|ref|NM_016516.2| ,NM_016516.2,349
gi|40217822|ref|NM_015567.1| ,NM_015567.1,349
gi|157502211|ref|NM_017423.2| ,NM_017423.2,349
gi|460838702|ref|NM_152862.2| ,NM_152862.2,349
gi|148271089|ref|NM_014337.3| ,NM_014337.3,349
gi|164664491|ref|NM_007103.3| ,NM_007103.3,349
gi|384475525|ref|NM_003297.3| ,NM_003297.3,349
gi|156105700|ref|NM_015571.2| ,NM_015571.2,349
gi|110224471|ref|NM_145167.2| ,NM_145167.2,349
gi|299782606|ref|NM_020933.4| ,NM_020933.4,349
gi|68161486|ref|NM_003931.2| ,NM_003931.2,349
gi|297206865|ref|NM_001008222.2| ,NM_001008222.2,349
gi|508772596|ref|NM_001278408.1| ,NM_001278408.1,349
gi|422398831|ref|NM_001271779.1| ,NM_001271779.1,349
gi|197313653|ref|NM_001134415.1| ,NM_001134415.1,349
gi|61743976|ref|NM_003131.2| ,NM_003131.2,348
gi|221139820|ref|NM_020645.2| ,NM_020645.2,348
gi|93141032|ref|NM_007349.3| ,NM_007349.3,348
gi|18105036|ref|NM_004718.2| ,NM_004718.2,348
gi|34335290|ref|NM_003935.3| ,NM_003935.3,348
gi|40806171|ref|NM_003119.2| ,NM_003119.2,348
gi|41406096|ref|NM_004423.3| ,NM_004423.3,348
gi|344217736|ref|NM_001243765.1| ,NM_001243765.1,348
gi|193083212|ref|NM_005871.3| ,NM_005871.3,348
gi|226497733|ref|NM_001146699.1| ,NM_001146699.1,348
gi|312176365|ref|NM_001198956.1| ,NM_001198956.1,348
gi|25470889|ref|NM_170711.1| ,NM_170711.1,348
gi|74027271|ref|NM_024789.3| ,NM_024789.3,347
gi|190194419|ref|NM_030927.2| ,NM_030927.2,347
gi|209969783|ref|NM_022041.3| ,NM_022041.3,347
gi|205277459|ref|NM_014755.2| ,NM_014755.2,347
gi|342307102|ref|NM_004109.4| ,NM_004109.4,347
gi|115430240|ref|NM_020680.3| ,NM_020680.3,347
gi|145275203|ref|NM_024635.3| ,NM_024635.3,347
gi|335057564|ref|NM_024641.3| ,NM_024641.3,347
gi|310115148|ref|XR_112955.1| ,XR_112955.1,346
gi|48375182|ref|NM_001288.4| ,NM_001288.4,346
gi|112382376|ref|NM_014501.2| ,NM_014501.2,346
gi|194239657|ref|NR_003929.2| ,NR_003929.2,346
gi|319655769|ref|NM_198794.2| ,NM_198794.2,346
gi|47078274|ref|NM_024052.4| ,NM_024052.4,346
gi|55956799|ref|NM_003073.3| ,NM_003073.3,346
gi|89179320|ref|NM_001039675.1| ,NM_001039675.1,346
gi|315013566|ref|NM_017512.5| ,NM_017512.5,346
gi|371506361|ref|NM_003392.4| ,NM_003392.4,346
gi|14149701|ref|NM_015528.1| ,NM_015528.1,346
gi|294862268|ref|NM_003848.3| ,NM_003848.3,346
gi|380837120|ref|NM_004892.5| ,NM_004892.5,345
gi|209571480|ref|NM_017882.2| ,NM_017882.2,345
gi|82830423|ref|NM_001037533.1| ,NM_001037533.1,345
gi|242246984|ref|NM_007098.3| ,NM_007098.3,345
gi|171460955|ref|NM_005800.4| ,NM_005800.4,345
gi|54234023|ref|NM_015289.2| ,NM_015289.2,345
gi|62388867|ref|NM_001014765.1| ,NM_001014765.1,345
gi|117676402|ref|NM_007043.6| ,NM_007043.6,345
gi|197313753|ref|NM_198077.3| ,NM_198077.3,344
gi|242247281|ref|NR_027898.1| ,NR_027898.1,344
gi|116256450|ref|NM_153042.3| ,NM_153042.3,344
gi|336455081|ref|NR_038883.1| ,NR_038883.1,344
gi|318037217|ref|NM_001201329.1| ,NM_001201329.1,344
gi|149274654|ref|NM_032184.1| ,NM_032184.1,344
gi|22325363|ref|NM_018449.2| ,NM_018449.2,344
gi|207444684|ref|NM_024068.3| ,NM_024068.3,344
gi|194394145|ref|NM_139159.4| ,NM_139159.4,344
gi|156938330|ref|NM_017922.3| ,NM_017922.3,344
gi|151301091|ref|NM_014247.2| ,NM_014247.2,344
gi|144226212|ref|NM_005005.2| ,NM_005005.2,344
gi|342360617|ref|NM_017444.5| ,NM_017444.5,344
gi|14717405|ref|NM_014005.3| ,NM_014005.3,344
gi|223468658|ref|NM_015483.2| ,NM_015483.2,344
gi|34147695|ref|NM_032860.3| ,NM_032860.3,344
gi|54607117|ref|NM_015541.2| ,NM_015541.2,343
gi|506326774|ref|NM_001042476.2| ,NM_001042476.2,343
gi|11968052|ref|NM_022494.1| ,NM_022494.1,343
gi|410173273|ref|XR_172185.1| ,XR_172185.1,343
gi|194097346|ref|NM_002646.3| ,NM_002646.3,343
gi|219842351|ref|NM_002522.3| ,NM_002522.3,343
gi|394025705|ref|NM_018686.4| ,NM_018686.4,343
gi|385275104|ref|NM_001503.3| ,NM_001503.3,343
gi|13376839|ref|NM_025234.1| ,NM_025234.1,343
gi|70906440|ref|NM_001025248.1| ,NM_001025248.1,343
gi|42716309|ref|NM_004040.2| ,NM_004040.2,343
gi|89886427|ref|NR_002933.1| ,NR_002933.1,343
gi|110349777|ref|NM_021148.2| ,NM_021148.2,343
gi|334191698|ref|NM_017552.2| ,NM_017552.2,342
gi|115387117|ref|NM_020802.2| ,NM_020802.2,342
gi|14591916|ref|NM_001028.2| ,NM_001028.2,342
gi|197333860|ref|NM_173552.3| ,NM_173552.3,342
gi|171906617|ref|NM_000511.5| ,NM_000511.5,342
gi|441418812|ref|NM_001105537.2| ,NM_001105537.2,342
gi|62362411|ref|NM_007313.2| ,NM_007313.2,342
gi|157649067|ref|NM_006095.2| ,NM_006095.2,342
gi|371873341|ref|NM_175888.3| ,NM_175888.3,342
gi|27545320|ref|NM_004872.3| ,NM_004872.3,342
gi|194294542|ref|NM_001130105.1| ,NM_001130105.1,342
gi|18375663|ref|NM_002833.2| ,NM_002833.2,342
gi|119393890|ref|NM_000152.3| ,NM_000152.3,342
gi|378925599|ref|NM_052876.3| ,NM_052876.3,342
gi|56118213|ref|NM_007146.2| ,NM_007146.2,342
gi|214831600|ref|NM_001142307.1| ,NM_001142307.1,342
gi|299782542|ref|NM_002641.3| ,NM_002641.3,342
gi|351542237|ref|NM_001247996.1| ,NM_001247996.1,342
gi|188528673|ref|NM_052965.2| ,NM_052965.2,342
gi|197313762|ref|NM_001134445.1| ,NM_001134445.1,342
gi|91208441|ref|NM_004869.3| ,NM_004869.3,342
gi|386642918|ref|NM_018224.3| ,NM_018224.3,342
gi|94400918|ref|NM_145294.4| ,NM_145294.4,342
gi|170671735|ref|NM_006996.2| ,NM_006996.2,342
gi|23510353|ref|NM_020675.3| ,NM_020675.3,342
gi|33946331|ref|NM_007013.3| ,NM_007013.3,342
gi|89242151|ref|NM_001039697.1| ,NM_001039697.1,341
gi|229089128|ref|NM_138369.2| ,NM_138369.2,341
gi|45439363|ref|NM_004438.3| ,NM_004438.3,341
gi|154800486|ref|NM_006459.3| ,NM_006459.3,341
gi|303228325|ref|NM_015983.3| ,NM_015983.3,341
gi|410991929|ref|NM_013328.3| ,NM_013328.3,341
gi|38708320|ref|NM_017553.1| ,NM_017553.1,341
gi|75812910|ref|NM_133264.4| ,NM_133264.4,341
gi|126517492|ref|NM_004461.2| ,NM_004461.2,341
gi|156616296|ref|NM_052903.4| ,NM_052903.4,340
gi|83267875|ref|NM_020132.4| ,NM_020132.4,340
gi|444909170|ref|NM_007122.4| ,NM_007122.4,340
gi|224831256|ref|NM_014652.3| ,NM_014652.3,340
gi|214830909|ref|NM_014157.3| ,NM_014157.3,340
gi|37059725|ref|NM_025196.2| ,NM_025196.2,340
gi|39930530|ref|NM_173654.1| ,NM_173654.1,340
gi|54792063|ref|NM_003352.4| ,NM_003352.4,340
gi|56550107|ref|NM_005966.3| ,NM_005966.3,340
gi|392306975|ref|NR_003111.2| ,NR_003111.2,340
gi|170014683|ref|NM_001023570.2| ,NM_001023570.2,340
gi|150378490|ref|NM_199054.2| ,NM_199054.2,340
gi|124256479|ref|NM_030803.6| ,NM_030803.6,340
gi|56788406|ref|NM_001006617.1| ,NM_001006617.1,340
gi|120432048|ref|NM_052845.3| ,NM_052845.3,340
gi|34452706|ref|NM_139199.1| ,NM_139199.1,340
gi|116295255|ref|NM_001077188.1| ,NM_001077188.1,340
gi|223671879|ref|NM_181846.2| ,NM_181846.2,340
gi|296040502|ref|NM_213598.3| ,NM_213598.3,340
gi|224451121|ref|NM_152667.2| ,NM_152667.2,340
gi|429484500|ref|NM_005027.3| ,NM_005027.3,340
gi|338968859|ref|NM_001242868.1| ,NM_001242868.1,340
gi|167466213|ref|NM_207344.3| ,NM_207344.3,340
gi|242247250|ref|NM_001161661.1| ,NM_001161661.1,340
gi|326937474|ref|NM_001145526.2| ,NM_001145526.2,339
gi|217272848|ref|NM_001142595.1| ,NM_001142595.1,339
gi|354681986|ref|NM_024809.4| ,NM_024809.4,339
gi|157389013|ref|NM_001408.2| ,NM_001408.2,339
gi|223941881|ref|NM_001145369.1| ,NM_001145369.1,339
gi|374429543|ref|NM_138458.3| ,NM_138458.3,339
gi|310832430|ref|NM_001198670.1| ,NM_001198670.1,339
gi|89145414|ref|NM_001031703.2| ,NM_001031703.2,339
gi|313569764|ref|NM_014597.4| ,NM_014597.4,339
gi|169790957|ref|NM_002454.2| ,NM_002454.2,339
gi|307078151|ref|NM_018046.4| ,NM_018046.4,338
gi|98985798|ref|NM_032977.3| ,NM_032977.3,338
gi|425905328|ref|NM_013237.3| ,NM_013237.3,338
gi|338797750|ref|NR_040038.1| ,NR_040038.1,338
gi|148747436|ref|NM_018221.3| ,NM_018221.3,338
gi|358248236|ref|NM_001198799.2| ,NM_001198799.2,338
gi|15718718|ref|NM_003514.2| ,NM_003514.2,338
gi|345090977|ref|NM_183422.3| ,NM_183422.3,338
gi|374081853|ref|NM_001256410.1| ,NM_001256410.1,338
gi|167555098|ref|NM_001114394.1| ,NM_001114394.1,338
gi|297632399|ref|NM_003869.5| ,NM_003869.5,338
gi|103471986|ref|NM_016048.2| ,NM_016048.2,337
gi|190014584|ref|NM_033222.3| ,NM_033222.3,337
gi|296010915|ref|NM_018269.3| ,NM_018269.3,337
gi|66933002|ref|NM_052831.2| ,NM_052831.2,337
gi|262359928|ref|NM_015446.4| ,NM_015446.4,337
gi|145580625|ref|NM_203394.2| ,NM_203394.2,337
gi|51599152|ref|NM_001749.2| ,NM_001749.2,337
gi|172072641|ref|NM_005373.2| ,NM_005373.2,337
gi|58530847|ref|NM_001011546.1| ,NM_001011546.1,337
gi|337299694|ref|NM_004631.4| ,NM_004631.4,336
gi|410173189|ref|XR_172143.1| ,XR_172143.1,336
gi|214830654|ref|NM_001142300.1| ,NM_001142300.1,336
gi|349585202|ref|NM_001037131.2| ,NM_001037131.2,336
gi|156071531|ref|NM_153816.3| ,NM_153816.3,336
gi|285397287|ref|NM_175902.4| ,NM_175902.4,336
gi|19743828|ref|NM_003529.2| ,NM_003529.2,336
gi|295842183|ref|NM_006293.3| ,NM_006293.3,336
gi|157427674|ref|NM_005099.4| ,NM_005099.4,336
gi|116295257|ref|NM_002203.3| ,NM_002203.3,336
gi|375298724|ref|NM_022064.3| ,NM_022064.3,336
gi|301129186|ref|NM_001193375.1| ,NM_001193375.1,335
gi|302344758|ref|NM_002979.4| ,NM_002979.4,335
gi|166063994|ref|NM_002097.2| ,NM_002097.2,335
gi|71772837|ref|NM_024798.2| ,NM_024798.2,335
gi|217330640|ref|NM_017969.2| ,NM_017969.2,335
gi|459642361|ref|NM_001000.3| ,NM_001000.3,335
gi|156416027|ref|NM_012100.2| ,NM_012100.2,335
gi|269846903|ref|NM_017615.2| ,NM_017615.2,335
gi|313482819|ref|NM_001199303.1| ,NM_001199303.1,335
gi|88703049|ref|NM_017828.3| ,NM_017828.3,335
gi|56550041|ref|NM_022739.3| ,NM_022739.3,335
gi|296434293|ref|NM_022836.3| ,NM_022836.3,335
gi|217035161|ref|NM_001142579.1| ,NM_001142579.1,335
gi|51702205|ref|NM_173854.4| ,NM_173854.4,335
gi|63999351|ref|NR_002312.1| ,NR_002312.1,335
gi|149588869|ref|NM_020218.1| ,NM_020218.1,334
gi|339418229|ref|NM_001080409.2| ,NM_001080409.2,334
gi|38505206|ref|NM_024808.2| ,NM_024808.2,334
gi|121949805|ref|NM_001010922.2| ,NM_001010922.2,334
gi|115647956|ref|NM_022371.3| ,NM_022371.3,334
gi|62739164|ref|NM_182943.2| ,NM_182943.2,334
gi|156671214|ref|NM_014964.4| ,NM_014964.4,334
gi|49574522|ref|NM_014315.2| ,NM_014315.2,334
gi|68160936|ref|NM_005082.4| ,NM_005082.4,334
gi|27436898|ref|NM_012458.2| ,NM_012458.2,334
gi|38788107|ref|NM_003021.3| ,NM_003021.3,334
gi|219842270|ref|NM_006825.3| ,NM_006825.3,334
gi|206725531|ref|NM_001826.2| ,NM_001826.2,334
gi|214830437|ref|NM_001142298.1| ,NM_001142298.1,334
gi|312283634|ref|NM_014153.3| ,NM_014153.3,334
gi|60498993|ref|NM_002087.2| ,NM_002087.2,333
gi|189163544|ref|NM_004949.3| ,NM_004949.3,333
gi|59814163|ref|NM_017797.3| ,NM_017797.3,333
gi|385862184|ref|NR_047679.1| ,NR_047679.1,333
gi|13699810|ref|NM_023034.1| ,NM_023034.1,333
gi|223633989|ref|NR_026857.1| ,NR_026857.1,333
gi|342307073|ref|NM_194259.2| ,NM_194259.2,333
gi|225543155|ref|NM_004085.3| ,NM_004085.3,333
gi|393715076|ref|NM_015041.2| ,NM_015041.2,333
gi|194018477|ref|NM_144572.1| ,NM_144572.1,333
gi|45827791|ref|NM_004074.2| ,NM_004074.2,333
gi|262263430|ref|NM_003093.2| ,NM_003093.2,333
gi|222144269|ref|NM_052916.2| ,NM_052916.2,332
gi|394953925|ref|NM_006503.3| ,NM_006503.3,332
gi|197333833|ref|NM_015358.2| ,NM_015358.2,332
gi|110224474|ref|NM_000314.4| ,NM_000314.4,332
gi|48928041|ref|NM_012175.3| ,NM_012175.3,332
gi|190341073|ref|NM_015027.2| ,NM_015027.2,332
gi|389565494|ref|NM_016034.4| ,NM_016034.4,332
gi|256219482|ref|NM_001164277.1| ,NM_001164277.1,332
gi|335892867|ref|NM_001242532.1| ,NM_001242532.1,332
gi|78214519|ref|NM_000998.4| ,NM_000998.4,332
gi|169790828|ref|NM_002755.3| ,NM_002755.3,332
gi|209954793|ref|NM_020362.4| ,NM_020362.4,332
gi|61098048|ref|NM_003094.2| ,NM_003094.2,332
gi|119393886|ref|NM_006427.3| ,NM_006427.3,331
gi|195963397|ref|NM_001130912.1| ,NM_001130912.1,331
gi|109150418|ref|NM_019005.3| ,NM_019005.3,331
gi|85794864|ref|NM_001002031.2| ,NM_001002031.2,331
gi|163659928|ref|NM_024818.3| ,NM_024818.3,331
gi|214010215|ref|NM_001142286.1| ,NM_001142286.1,331
gi|45333920|ref|NM_024095.3| ,NM_024095.3,331
gi|224177541|ref|NR_027006.1| ,NR_027006.1,331
gi|291084499|ref|NM_001172696.1| ,NM_001172696.1,331
gi|55925658|ref|NM_002998.3| ,NM_002998.3,331
gi|112789559|ref|NM_058243.2| ,NM_058243.2,331
gi|219282746|ref|NM_001142966.1| ,NM_001142966.1,331
gi|345128623|ref|NM_199360.2| ,NM_199360.2,331
gi|499591434|ref|NM_016408.3| ,NM_016408.3,331
gi|345441830|ref|NM_024512.4| ,NM_024512.4,331
gi|83656776|ref|NM_003756.2| ,NM_003756.2,331
gi|149588814|ref|NM_001048249.3| ,NM_001048249.3,330
gi|30581112|ref|NM_178582.1| ,NM_178582.1,330
gi|514052662|ref|NM_006357.3| ,NM_006357.3,330
gi|395394072|ref|NM_022769.4| ,NM_022769.4,330
gi|58331267|ref|NM_017669.2| ,NM_017669.2,330
gi|374349203|ref|NM_012330.3| ,NM_012330.3,330
gi|300360533|ref|NM_001191003.1| ,NM_001191003.1,330
gi|341913722|ref|XR_132952.1| ,XR_132952.1,330
gi|221316693|ref|NM_005708.3| ,NM_005708.3,330
gi|94536796|ref|NM_024674.4| ,NM_024674.4,330
gi|118026941|ref|NM_020205.2| ,NM_020205.2,330
gi|110227612|ref|NM_031946.4| ,NM_031946.4,330
gi|397137326|ref|XR_111226.2| ,XR_111226.2,330
gi|40316914|ref|NM_020216.3| ,NM_020216.3,330
gi|283806698|ref|NM_001171135.1| ,NM_001171135.1,330
gi|170932468|ref|NM_018845.3| ,NM_018845.3,330
gi|45827700|ref|NM_005128.2| ,NM_005128.2,330
gi|219281870|ref|NR_026052.1| ,NR_026052.1,329
gi|288915524|ref|NM_004323.5| ,NM_004323.5,329
gi|124494249|ref|NM_002586.4| ,NM_002586.4,329
gi|36030972|ref|NM_181713.3| ,NM_181713.3,329
gi|390608636|ref|NM_001256163.1| ,NM_001256163.1,329
gi|113879454|ref|NM_012382.2| ,NM_012382.2,329
gi|313747434|ref|NM_001294.2| ,NM_001294.2,329
gi|343183345|ref|NM_015690.4| ,NM_015690.4,329
gi|18104977|ref|NM_002827.2| ,NM_002827.2,329
gi|40068480|ref|NM_032233.2| ,NM_032233.2,329
gi|222418630|ref|NM_181776.2| ,NM_181776.2,328
gi|383209657|ref|NM_001257360.1| ,NM_001257360.1,328
gi|195947390|ref|NM_001130862.1| ,NM_001130862.1,328
gi|169403966|ref|NM_022061.3| ,NM_022061.3,328
gi|222352104|ref|NM_175907.4| ,NM_175907.4,328
gi|57863286|ref|NM_006570.4| ,NM_006570.4,328
gi|237512967|ref|NM_054013.3| ,NM_054013.3,328
gi|303521261|ref|NM_019606.5| ,NM_019606.5,328
gi|224922838|ref|NM_152421.3| ,NM_152421.3,328
gi|40806222|ref|NM_018197.2| ,NM_018197.2,328
gi|155722986|ref|NM_012081.5| ,NM_012081.5,328
gi|337298759|ref|NM_001242737.1| ,NM_001242737.1,328
gi|388890255|ref|NR_002816.2| ,NR_002816.2,328
gi|33667083|ref|NM_015190.3| ,NM_015190.3,328
gi|21464122|ref|NM_003926.5| ,NM_003926.5,328
gi|197304732|ref|NM_001134404.1| ,NM_001134404.1,328
gi|345478678|ref|NM_001144967.2| ,NM_001144967.2,328
gi|211971034|ref|NM_012290.4| ,NM_012290.4,327
gi|50513244|ref|NM_005483.2| ,NM_005483.2,327
gi|52630439|ref|NM_012181.3| ,NM_012181.3,327
gi|327365362|ref|NM_203290.2| ,NM_203290.2,327
gi|156523973|ref|NM_001296.4| ,NM_001296.4,327
gi|256225837|ref|NM_001010858.2| ,NM_001010858.2,327
gi|144922724|ref|NM_005513.2| ,NM_005513.2,327
gi|208609986|ref|NM_014655.2| ,NM_014655.2,327
gi|206725536|ref|NM_002013.3| ,NM_002013.3,327
gi|31542314|ref|NM_004779.4| ,NM_004779.4,327
gi|163792206|ref|NM_003034.3| ,NM_003034.3,327
gi|29550859|ref|NM_022130.3| ,NM_022130.3,327
gi|110349773|ref|NM_016265.3| ,NM_016265.3,327
gi|221219022|ref|NR_001445.2| ,NR_001445.2,327
gi|117190325|ref|NM_001077394.1| ,NM_001077394.1,327
gi|270265811|ref|NM_178836.3| ,NM_178836.3,326
gi|50659067|ref|NM_005175.2| ,NM_005175.2,326
gi|194473733|ref|NM_001530.3| ,NM_001530.3,326
gi|36030882|ref|NM_020640.2| ,NM_020640.2,326
gi|210032389|ref|NM_001136232.1| ,NM_001136232.1,326
gi|429836876|ref|NM_001271918.1| ,NM_001271918.1,326
gi|226371616|ref|NM_003136.3| ,NM_003136.3,326
gi|284005308|ref|NM_004260.3| ,NM_004260.3,326
gi|153945764|ref|NM_005921.1| ,NM_005921.1,326
gi|222446644|ref|NM_016836.3| ,NM_016836.3,326
gi|187607285|ref|NM_198584.2| ,NM_198584.2,326
gi|169808388|ref|NM_006579.2| ,NM_006579.2,326
gi|213688420|ref|NR_024507.1| ,NR_024507.1,326
gi|154800456|ref|NM_015147.2| ,NM_015147.2,326
gi|149999367|ref|NM_004394.2| ,NM_004394.2,326
gi|47458810|ref|NM_213649.1| ,NM_213649.1,326
gi|98985816|ref|NM_199040.2| ,NM_199040.2,326
gi|84043968|ref|NM_016316.2| ,NM_016316.2,326
gi|156546889|ref|NM_024949.5| ,NM_024949.5,325
gi|209969667|ref|NM_014176.3| ,NM_014176.3,325
gi|118498353|ref|NM_015386.2| ,NM_015386.2,325
gi|171846247|ref|NM_015665.5| ,NM_015665.5,325
gi|118402577|ref|NM_001078645.1| ,NM_001078645.1,325
gi|56550034|ref|NM_016206.2| ,NM_016206.2,325
gi|94421465|ref|NM_052905.3| ,NM_052905.3,325
gi|224493705|ref|NM_033117.3| ,NM_033117.3,325
gi|296317346|ref|NM_019023.2| ,NM_019023.2,325
gi|387849309|ref|NM_003720.3| ,NM_003720.3,325
gi|19913368|ref|NM_006453.2| ,NM_006453.2,325
gi|112382209|ref|NM_005406.2| ,NM_005406.2,325
gi|73747827|ref|NM_022151.4| ,NM_022151.4,325
gi|329112581|ref|NM_022463.4| ,NM_022463.4,325
gi|153791383|ref|NM_001099645.1| ,NM_001099645.1,325
gi|208022642|ref|NM_006451.4| ,NM_006451.4,324
gi|145309312|ref|NM_052917.2| ,NM_052917.2,324
gi|190014602|ref|NM_018201.3| ,NM_018201.3,324
gi|87159814|ref|NM_001696.3| ,NM_001696.3,324
gi|375065834|ref|NM_138426.3| ,NM_138426.3,324
gi|15718724|ref|NM_003535.2| ,NM_003535.2,324
gi|506949361|ref|NM_001278283.1| ,NM_001278283.1,324
gi|300244540|ref|NM_016138.4| ,NM_016138.4,324
gi|300116182|ref|NM_005631.4| ,NM_005631.4,324
gi|253970411|ref|NM_016426.6| ,NM_016426.6,324
gi|338827734|ref|NR_040085.1| ,NR_040085.1,324
gi|338797797|ref|NM_001242820.1| ,NM_001242820.1,324
gi|61636028|ref|NM_002570.3| ,NM_002570.3,324
gi|335892848|ref|NR_003148.3| ,NR_003148.3,324
gi|239049506|ref|NM_002103.4| ,NM_002103.4,324
gi|58761542|ref|NM_030806.3| ,NM_030806.3,324
gi|167234404|ref|NM_198476.3| ,NM_198476.3,324
gi|142384009|ref|NM_153261.4| ,NM_153261.4,324
gi|372266189|ref|NM_001388.4| ,NM_001388.4,323
gi|239915993|ref|NM_002644.3| ,NM_002644.3,323
gi|47078236|ref|NM_004486.4| ,NM_004486.4,323
