GeneFull,TranscriptID,Length,Modified_Site_Count,Total_Modified_Reads
gi|74027271|ref|NM_024789.3| ,NM_024789.3,2834,347,3680
gi|190194419|ref|NM_030927.2| ,NM_030927.2,5579,347,2489
gi|209969783|ref|NM_022041.3| ,NM_022041.3,4544,347,2226
gi|205277459|ref|NM_014755.2| ,NM_014755.2,5565,347,2291
gi|342307102|ref|NM_004109.4| ,NM_004109.4,3155,347,2235
gi|115430240|ref|NM_020680.3| ,NM_020680.3,2667,347,2308
gi|145275203|ref|NM_024635.3| ,NM_024635.3,2657,347,2646
gi|335057564|ref|NM_024641.3| ,NM_024641.3,4633,347,2741
gi|310115148|ref|XR_112955.1| ,XR_112955.1,4646,346,3124
gi|48375182|ref|NM_001288.4| ,NM_001288.4,1265,346,3584
gi|112382376|ref|NM_014501.2| ,NM_014501.2,1207,346,4630
gi|194239657|ref|NR_003929.2| ,NR_003929.2,2640,346,3532
gi|319655769|ref|NM_198794.2| ,NM_198794.2,4435,346,2471
gi|47078274|ref|NM_024052.4| ,NM_024052.4,4232,346,2021
gi|55956799|ref|NM_003073.3| ,NM_003073.3,1717,346,3080
gi|89179320|ref|NM_001039675.1| ,NM_001039675.1,4035,346,2436
gi|315013566|ref|NM_017512.5| ,NM_017512.5,5406,346,2725
gi|371506361|ref|NM_003392.4| ,NM_003392.4,6194,346,2069
gi|14149701|ref|NM_015528.1| ,NM_015528.1,1723,346,2564
gi|294862268|ref|NM_003848.3| ,NM_003848.3,2363,346,2679
gi|380837120|ref|NM_004892.5| ,NM_004892.5,1892,345,2624
gi|209571480|ref|NM_017882.2| ,NM_017882.2,2258,345,2747
gi|82830423|ref|NM_001037533.1| ,NM_001037533.1,7637,345,2553
gi|242246984|ref|NM_007098.3| ,NM_007098.3,5542,345,2320
gi|171460955|ref|NM_005800.4| ,NM_005800.4,3905,345,2389
gi|54234023|ref|NM_015289.2| ,NM_015289.2,4851,345,2328
gi|62388867|ref|NM_001014765.1| ,NM_001014765.1,3320,345,2483
gi|117676402|ref|NM_007043.6| ,NM_007043.6,3357,345,3015
gi|197313753|ref|NM_198077.3| ,NM_198077.3,3275,344,2689
gi|242247281|ref|NR_027898.1| ,NR_027898.1,9161,344,4155
gi|116256450|ref|NM_153042.3| ,NM_153042.3,3875,344,2162
gi|336455081|ref|NR_038883.1| ,NR_038883.1,2567,344,4809
gi|318037217|ref|NM_001201329.1| ,NM_001201329.1,5722,344,2200
gi|149274654|ref|NM_032184.1| ,NM_032184.1,4711,344,2472
gi|22325363|ref|NM_018449.2| ,NM_018449.2,4299,344,2190
gi|207444684|ref|NM_024068.3| ,NM_024068.3,1404,344,3060
gi|194394145|ref|NM_139159.4| ,NM_139159.4,4286,344,2713
gi|156938330|ref|NM_017922.3| ,NM_017922.3,2894,344,2517
gi|151301091|ref|NM_014247.2| ,NM_014247.2,6824,344,2067
gi|144226212|ref|NM_005005.2| ,NM_005005.2,736,344,6016
gi|342360617|ref|NM_017444.5| ,NM_017444.5,2504,344,2773
gi|14717405|ref|NM_014005.3| ,NM_014005.3,6388,344,3987
gi|223468658|ref|NM_015483.2| ,NM_015483.2,3710,344,2428
gi|34147695|ref|NM_032860.3| ,NM_032860.3,1835,344,3314
gi|54607117|ref|NM_015541.2| ,NM_015541.2,4812,343,2348
gi|506326774|ref|NM_001042476.2| ,NM_001042476.2,3043,343,2549
gi|11968052|ref|NM_022494.1| ,NM_022494.1,2187,343,2911
gi|410173273|ref|XR_172185.1| ,XR_172185.1,4386,343,2021
gi|194097346|ref|NM_002646.3| ,NM_002646.3,7606,343,2219
gi|219842351|ref|NM_002522.3| ,NM_002522.3,5437,343,2189
gi|394025705|ref|NM_018686.4| ,NM_018686.4,1812,343,2989
gi|385275104|ref|NM_001503.3| ,NM_001503.3,5858,343,3762
gi|13376839|ref|NM_025234.1| ,NM_025234.1,1205,343,3504
gi|70906440|ref|NM_001025248.1| ,NM_001025248.1,2146,343,3125
gi|42716309|ref|NM_004040.2| ,NM_004040.2,2384,343,2563
gi|89886427|ref|NR_002933.1| ,NR_002933.1,3292,343,2653
gi|110349777|ref|NM_021148.2| ,NM_021148.2,4325,343,3398
gi|334191698|ref|NM_017552.2| ,NM_017552.2,8066,342,2024
gi|115387117|ref|NM_020802.2| ,NM_020802.2,7043,342,2329
gi|14591916|ref|NM_001028.2| ,NM_001028.2,514,342,19859
gi|197333860|ref|NM_173552.3| ,NM_173552.3,4370,342,2076
gi|171906617|ref|NM_000511.5| ,NM_000511.5,3099,342,2593
gi|441418812|ref|NM_001105537.2| ,NM_001105537.2,5942,342,2317
gi|62362411|ref|NM_007313.2| ,NM_007313.2,5881,342,2211
gi|157649067|ref|NM_006095.2| ,NM_006095.2,8270,342,1996
gi|371873341|ref|NM_175888.3| ,NM_175888.3,2776,342,2310
gi|27545320|ref|NM_004872.3| ,NM_004872.3,1709,342,2638
gi|194294542|ref|NM_001130105.1| ,NM_001130105.1,5494,342,2463
gi|18375663|ref|NM_002833.2| ,NM_002833.2,3956,342,2446
gi|119393890|ref|NM_000152.3| ,NM_000152.3,3782,342,2548
gi|378925599|ref|NM_052876.3| ,NM_052876.3,4518,342,2005
gi|56118213|ref|NM_007146.2| ,NM_007146.2,4652,342,2259
gi|214831600|ref|NM_001142307.1| ,NM_001142307.1,3515,342,2652
gi|299782542|ref|NM_002641.3| ,NM_002641.3,3644,342,2243
gi|351542237|ref|NM_001247996.1| ,NM_001247996.1,6361,342,2539
gi|188528673|ref|NM_052965.2| ,NM_052965.2,1972,342,3309
gi|197313762|ref|NM_001134445.1| ,NM_001134445.1,4023,342,2029
gi|91208441|ref|NM_004869.3| ,NM_004869.3,3396,342,3765
gi|386642918|ref|NM_018224.3| ,NM_018224.3,927,342,3567
gi|94400918|ref|NM_145294.4| ,NM_145294.4,5541,342,2127
gi|170671735|ref|NM_006996.2| ,NM_006996.2,3655,342,2156
gi|23510353|ref|NM_020675.3| ,NM_020675.3,1375,342,9597
gi|33946331|ref|NM_007013.3| ,NM_007013.3,4120,342,2043
gi|89242151|ref|NM_001039697.1| ,NM_001039697.1,3095,341,2423
gi|229089128|ref|NM_138369.2| ,NM_138369.2,1934,341,3301
gi|45439363|ref|NM_004438.3| ,NM_004438.3,6364,341,2238
gi|154800486|ref|NM_006459.3| ,NM_006459.3,3450,341,2384
gi|303228325|ref|NM_015983.3| ,NM_015983.3,3998,341,2616
gi|410991929|ref|NM_013328.3| ,NM_013328.3,1771,341,3363
gi|38708320|ref|NM_017553.1| ,NM_017553.1,6249,341,2309
gi|75812910|ref|NM_133264.4| ,NM_133264.4,5525,341,2162
gi|126517492|ref|NM_004461.2| ,NM_004461.2,1853,341,2738
gi|156616296|ref|NM_052903.4| ,NM_052903.4,3934,340,3181
gi|83267875|ref|NM_020132.4| ,NM_020132.4,6555,340,2284
gi|444909170|ref|NM_007122.4| ,NM_007122.4,1830,340,2798
gi|224831256|ref|NM_014652.3| ,NM_014652.3,4041,340,2341
gi|214830909|ref|NM_014157.3| ,NM_014157.3,5304,340,2427
gi|37059725|ref|NM_025196.2| ,NM_025196.2,1519,340,3026
gi|39930530|ref|NM_173654.1| ,NM_173654.1,4152,340,2718
gi|54792063|ref|NM_003352.4| ,NM_003352.4,1527,340,3594
gi|56550107|ref|NM_005966.3| ,NM_005966.3,4499,340,2263
gi|392306975|ref|NR_003111.2| ,NR_003111.2,2079,340,2459
gi|170014683|ref|NM_001023570.2| ,NM_001023570.2,2594,340,2338
gi|150378490|ref|NM_199054.2| ,NM_199054.2,3805,340,2456
gi|124256479|ref|NM_030803.6| ,NM_030803.6,3411,340,2342
gi|56788406|ref|NM_001006617.1| ,NM_001006617.1,3395,340,2826
gi|120432048|ref|NM_052845.3| ,NM_052845.3,4154,340,3025
gi|34452706|ref|NM_139199.1| ,NM_139199.1,4074,340,2638
gi|116295255|ref|NM_001077188.1| ,NM_001077188.1,4576,340,2150
gi|223671879|ref|NM_181846.2| ,NM_181846.2,4643,340,2263
gi|296040502|ref|NM_213598.3| ,NM_213598.3,3671,340,1689
gi|224451121|ref|NM_152667.2| ,NM_152667.2,3806,340,3463
gi|429484500|ref|NM_005027.3| ,NM_005027.3,3981,340,2678
gi|338968859|ref|NM_001242868.1| ,NM_001242868.1,2855,340,2466
gi|167466213|ref|NM_207344.3| ,NM_207344.3,2122,340,3054
gi|242247250|ref|NM_001161661.1| ,NM_001161661.1,6753,340,1856
gi|326937474|ref|NM_001145526.2| ,NM_001145526.2,1770,339,2862
gi|217272848|ref|NM_001142595.1| ,NM_001142595.1,2953,339,2563
gi|354681986|ref|NM_024809.4| ,NM_024809.4,2930,339,2071
gi|157389013|ref|NM_001408.2| ,NM_001408.2,10540,339,2254
gi|223941881|ref|NM_001145369.1| ,NM_001145369.1,8783,339,2745
gi|374429543|ref|NM_138458.3| ,NM_138458.3,2280,339,2343
gi|310832430|ref|NM_001198670.1| ,NM_001198670.1,4462,339,3829
gi|89145414|ref|NM_001031703.2| ,NM_001031703.2,1374,339,2729
gi|313569764|ref|NM_014597.4| ,NM_014597.4,2725,339,2942
gi|169790957|ref|NM_002454.2| ,NM_002454.2,3317,339,2448
gi|307078151|ref|NM_018046.4| ,NM_018046.4,4514,338,2420
gi|98985798|ref|NM_032977.3| ,NM_032977.3,5906,338,3106
gi|425905328|ref|NM_013237.3| ,NM_013237.3,1288,338,7591
gi|338797750|ref|NR_040038.1| ,NR_040038.1,2609,338,4342
gi|148747436|ref|NM_018221.3| ,NM_018221.3,1336,338,3968
gi|358248236|ref|NM_001198799.2| ,NM_001198799.2,2925,338,6754
gi|15718718|ref|NM_003514.2| ,NM_003514.2,487,338,9558
gi|345090977|ref|NM_183422.3| ,NM_183422.3,6196,338,2270
gi|374081853|ref|NM_001256410.1| ,NM_001256410.1,5090,338,2171
gi|167555098|ref|NM_001114394.1| ,NM_001114394.1,3523,338,2260
gi|297632399|ref|NM_003869.5| ,NM_003869.5,3955,338,2293
gi|103471986|ref|NM_016048.2| ,NM_016048.2,1942,337,2861
gi|190014584|ref|NM_033222.3| ,NM_033222.3,3396,337,2334
gi|296010915|ref|NM_018269.3| ,NM_018269.3,1685,337,3129
gi|66933002|ref|NM_052831.2| ,NM_052831.2,2440,337,2020
gi|262359928|ref|NM_015446.4| ,NM_015446.4,8643,337,2262
gi|145580625|ref|NM_203394.2| ,NM_203394.2,5742,337,2175
gi|51599152|ref|NM_001749.2| ,NM_001749.2,1492,337,4174
gi|172072641|ref|NM_005373.2| ,NM_005373.2,3645,337,3817
gi|58530847|ref|NM_001011546.1| ,NM_001011546.1,1746,337,3089
gi|337299694|ref|NM_004631.4| ,NM_004631.4,7783,336,2191
gi|410173189|ref|XR_172143.1| ,XR_172143.1,1800,336,3943
gi|214830654|ref|NM_001142300.1| ,NM_001142300.1,3773,336,2586
gi|349585202|ref|NM_001037131.2| ,NM_001037131.2,10868,336,2392
gi|156071531|ref|NM_153816.3| ,NM_153816.3,3505,336,2368
gi|285397287|ref|NM_175902.4| ,NM_175902.4,4513,336,2680
gi|19743828|ref|NM_003529.2| ,NM_003529.2,469,336,16221
gi|295842183|ref|NM_006293.3| ,NM_006293.3,4001,336,2271
gi|157427674|ref|NM_005099.4| ,NM_005099.4,4410,336,3491
gi|116295257|ref|NM_002203.3| ,NM_002203.3,7878,336,2143
gi|375298724|ref|NM_022064.3| ,NM_022064.3,4312,336,2303
gi|301129186|ref|NM_001193375.1| ,NM_001193375.1,2633,335,3667
gi|302344758|ref|NM_002979.4| ,NM_002979.4,2725,335,2332
gi|166063994|ref|NM_002097.2| ,NM_002097.2,1404,335,4078
gi|71772837|ref|NM_024798.2| ,NM_024798.2,3614,335,2974
gi|217330640|ref|NM_017969.2| ,NM_017969.2,3000,335,2940
gi|459642361|ref|NM_001000.3| ,NM_001000.3,439,335,31829
gi|156416027|ref|NM_012100.2| ,NM_012100.2,2438,335,2429
gi|269846903|ref|NM_017615.2| ,NM_017615.2,1420,335,3529
gi|313482819|ref|NM_001199303.1| ,NM_001199303.1,3415,335,2499
gi|88703049|ref|NM_017828.3| ,NM_017828.3,969,335,3294
gi|56550041|ref|NM_022739.3| ,NM_022739.3,3866,335,2358
gi|296434293|ref|NM_022836.3| ,NM_022836.3,3795,335,2292
gi|217035161|ref|NM_001142579.1| ,NM_001142579.1,4255,335,3578
gi|51702205|ref|NM_173854.4| ,NM_173854.4,4869,335,1992
gi|63999351|ref|NR_002312.1| ,NR_002312.1,341,335,851328
gi|149588869|ref|NM_020218.1| ,NM_020218.1,3656,334,2000
gi|339418229|ref|NM_001080409.2| ,NM_001080409.2,7881,334,2965
gi|38505206|ref|NM_024808.2| ,NM_024808.2,2803,334,2547
gi|121949805|ref|NM_001010922.2| ,NM_001010922.2,4986,334,2671
gi|115647956|ref|NM_022371.3| ,NM_022371.3,2138,334,3146
gi|62739164|ref|NM_182943.2| ,NM_182943.2,4072,334,2294
gi|156671214|ref|NM_014964.4| ,NM_014964.4,4835,334,2299
gi|49574522|ref|NM_014315.2| ,NM_014315.2,1808,334,2986
gi|68160936|ref|NM_005082.4| ,NM_005082.4,5744,334,2085
gi|27436898|ref|NM_012458.2| ,NM_012458.2,1977,334,3892
gi|38788107|ref|NM_003021.3| ,NM_003021.3,2358,334,2214
gi|219842270|ref|NM_006825.3| ,NM_006825.3,3036,334,2322
gi|206725531|ref|NM_001826.2| ,NM_001826.2,834,334,6553
gi|214830437|ref|NM_001142298.1| ,NM_001142298.1,2931,334,2514
gi|312283634|ref|NM_014153.3| ,NM_014153.3,3817,334,2248
gi|60498993|ref|NM_002087.2| ,NM_002087.2,2323,333,2543
gi|189163544|ref|NM_004949.3| ,NM_004949.3,5257,333,2352
gi|59814163|ref|NM_017797.3| ,NM_017797.3,2656,333,2045
gi|385862184|ref|NR_047679.1| ,NR_047679.1,2967,333,3663
gi|13699810|ref|NM_023034.1| ,NM_023034.1,5431,333,2165
gi|223633989|ref|NR_026857.1| ,NR_026857.1,4421,333,2801
gi|342307073|ref|NM_194259.2| ,NM_194259.2,3128,333,5527
gi|225543155|ref|NM_004085.3| ,NM_004085.3,1459,333,3022
gi|393715076|ref|NM_015041.2| ,NM_015041.2,4158,333,3019
gi|194018477|ref|NM_144572.1| ,NM_144572.1,6087,333,2096
gi|45827791|ref|NM_004074.2| ,NM_004074.2,521,333,5498
gi|262263430|ref|NM_003093.2| ,NM_003093.2,1231,333,3853
gi|222144269|ref|NM_052916.2| ,NM_052916.2,4915,332,2185
gi|394953925|ref|NM_006503.3| ,NM_006503.3,1914,332,2842
gi|197333833|ref|NM_015358.2| ,NM_015358.2,4246,332,2112
gi|110224474|ref|NM_000314.4| ,NM_000314.4,5572,332,2076
gi|48928041|ref|NM_012175.3| ,NM_012175.3,2408,332,2456
gi|190341073|ref|NM_015027.2| ,NM_015027.2,4032,332,2221
gi|389565494|ref|NM_016034.4| ,NM_016034.4,1516,332,3115
gi|256219482|ref|NM_001164277.1| ,NM_001164277.1,2621,332,2526
gi|335892867|ref|NM_001242532.1| ,NM_001242532.1,3104,332,2646
gi|78214519|ref|NM_000998.4| ,NM_000998.4,434,332,33533
gi|169790828|ref|NM_002755.3| ,NM_002755.3,2603,332,2946
gi|209954793|ref|NM_020362.4| ,NM_020362.4,1641,332,3110
gi|61098048|ref|NM_003094.2| ,NM_003094.2,1593,332,8198
gi|119393886|ref|NM_006427.3| ,NM_006427.3,790,331,3783
gi|195963397|ref|NM_001130912.1| ,NM_001130912.1,1801,331,2837
gi|109150418|ref|NM_019005.3| ,NM_019005.3,3340,331,2457
gi|85794864|ref|NM_001002031.2| ,NM_001002031.2,1178,331,6216
gi|163659928|ref|NM_024818.3| ,NM_024818.3,3044,331,2269
gi|214010215|ref|NM_001142286.1| ,NM_001142286.1,5275,331,2286
gi|45333920|ref|NM_024095.3| ,NM_024095.3,2629,331,2386
gi|224177541|ref|NR_027006.1| ,NR_027006.1,5153,331,3029
gi|291084499|ref|NM_001172696.1| ,NM_001172696.1,2102,331,2872
gi|55925658|ref|NM_002998.3| ,NM_002998.3,3485,331,2317
gi|112789559|ref|NM_058243.2| ,NM_058243.2,5198,331,2295
gi|219282746|ref|NM_001142966.1| ,NM_001142966.1,6052,331,2226
gi|345128623|ref|NM_199360.2| ,NM_199360.2,2428,331,2247
gi|499591434|ref|NM_016408.3| ,NM_016408.3,2143,331,2633
gi|345441830|ref|NM_024512.4| ,NM_024512.4,5137,331,3573
gi|83656776|ref|NM_003756.2| ,NM_003756.2,1286,331,3662
gi|149588814|ref|NM_001048249.3| ,NM_001048249.3,2895,330,2318
gi|30581112|ref|NM_178582.1| ,NM_178582.1,2011,330,2006
gi|514052662|ref|NM_006357.3| ,NM_006357.3,1596,330,2747
gi|395394072|ref|NM_022769.4| ,NM_022769.4,5267,330,2075
gi|58331267|ref|NM_017669.2| ,NM_017669.2,4224,330,2139
gi|374349203|ref|NM_012330.3| ,NM_012330.3,8509,330,2063
gi|300360533|ref|NM_001191003.1| ,NM_001191003.1,1070,330,4140
gi|341913722|ref|XR_132952.1| ,XR_132952.1,1277,330,2957
gi|221316693|ref|NM_005708.3| ,NM_005708.3,7114,330,2154
gi|94536796|ref|NM_024674.4| ,NM_024674.4,4014,330,3578
gi|118026941|ref|NM_020205.2| ,NM_020205.2,6413,330,1843
gi|110227612|ref|NM_031946.4| ,NM_031946.4,3247,330,2123
gi|397137326|ref|XR_111226.2| ,XR_111226.2,3393,330,3634
gi|40316914|ref|NM_020216.3| ,NM_020216.3,2430,330,2181
gi|283806698|ref|NM_001171135.1| ,NM_001171135.1,4606,330,2092
gi|170932468|ref|NM_018845.3| ,NM_018845.3,1363,330,2631
gi|45827700|ref|NM_005128.2| ,NM_005128.2,7689,330,2711
gi|219281870|ref|NR_026052.1| ,NR_026052.1,3359,329,3075
gi|288915524|ref|NM_004323.5| ,NM_004323.5,3885,329,2380
gi|124494249|ref|NM_002586.4| ,NM_002586.4,3231,329,2006
gi|36030972|ref|NM_181713.3| ,NM_181713.3,1909,329,2916
gi|390608636|ref|NM_001256163.1| ,NM_001256163.1,4088,329,2079
gi|113879454|ref|NM_012382.2| ,NM_012382.2,5519,329,1983
gi|313747434|ref|NM_001294.2| ,NM_001294.2,2531,329,3169
gi|343183345|ref|NM_015690.4| ,NM_015690.4,4946,329,1880
gi|18104977|ref|NM_002827.2| ,NM_002827.2,3318,329,2412
gi|40068480|ref|NM_032233.2| ,NM_032233.2,2905,329,2344
gi|222418630|ref|NM_181776.2| ,NM_181776.2,3439,328,3193
gi|383209657|ref|NM_001257360.1| ,NM_001257360.1,4138,328,2241
gi|195947390|ref|NM_001130862.1| ,NM_001130862.1,2269,328,2563
gi|169403966|ref|NM_022061.3| ,NM_022061.3,2366,328,2874
gi|222352104|ref|NM_175907.4| ,NM_175907.4,5495,328,2185
gi|57863286|ref|NM_006570.4| ,NM_006570.4,1657,328,2967
gi|237512967|ref|NM_054013.3| ,NM_054013.3,2922,328,1973
gi|303521261|ref|NM_019606.5| ,NM_019606.5,3047,328,2536
gi|224922838|ref|NM_152421.3| ,NM_152421.3,2334,328,2422
gi|40806222|ref|NM_018197.2| ,NM_018197.2,3281,328,3881
gi|155722986|ref|NM_012081.5| ,NM_012081.5,6063,328,2003
gi|337298759|ref|NM_001242737.1| ,NM_001242737.1,2318,328,2310
gi|388890255|ref|NR_002816.2| ,NR_002816.2,3515,328,2276
gi|33667083|ref|NM_015190.3| ,NM_015190.3,1450,328,3161
gi|21464122|ref|NM_003926.5| ,NM_003926.5,2559,328,2579
gi|197304732|ref|NM_001134404.1| ,NM_001134404.1,5125,328,2257
gi|345478678|ref|NM_001144967.2| ,NM_001144967.2,8482,328,2234
gi|211971034|ref|NM_012290.4| ,NM_012290.4,5751,327,2123
gi|50513244|ref|NM_005483.2| ,NM_005483.2,3344,327,1897
gi|52630439|ref|NM_012181.3| ,NM_012181.3,1787,327,2377
gi|327365362|ref|NM_203290.2| ,NM_203290.2,1353,327,3014
gi|156523973|ref|NM_001296.4| ,NM_001296.4,2978,327,2211
gi|256225837|ref|NM_001010858.2| ,NM_001010858.2,3133,327,2806
gi|144922724|ref|NM_005513.2| ,NM_005513.2,3033,327,2166
gi|208609986|ref|NM_014655.2| ,NM_014655.2,3653,327,2133
gi|206725536|ref|NM_002013.3| ,NM_002013.3,1353,327,3282
gi|31542314|ref|NM_004779.4| ,NM_004779.4,2550,327,2211
gi|163792206|ref|NM_003034.3| ,NM_003034.3,9737,327,13169
gi|29550859|ref|NM_022130.3| ,NM_022130.3,2676,327,2475
gi|110349773|ref|NM_016265.3| ,NM_016265.3,5074,327,1991
gi|221219022|ref|NR_001445.2| ,NR_001445.2,332,327,1255283
gi|117190325|ref|NM_001077394.1| ,NM_001077394.1,1828,327,3282
gi|270265811|ref|NM_178836.3| ,NM_178836.3,2591,326,2603
gi|50659067|ref|NM_005175.2| ,NM_005175.2,663,326,4914
gi|194473733|ref|NM_001530.3| ,NM_001530.3,4082,326,2577
gi|36030882|ref|NM_020640.2| ,NM_020640.2,3192,326,2123
gi|210032389|ref|NM_001136232.1| ,NM_001136232.1,1490,326,2898
gi|429836876|ref|NM_001271918.1| ,NM_001271918.1,1560,326,3525
gi|226371616|ref|NM_003136.3| ,NM_003136.3,2298,326,2905
gi|284005308|ref|NM_004260.3| ,NM_004260.3,3840,326,2267
gi|153945764|ref|NM_005921.1| ,NM_005921.1,7522,326,2123
gi|222446644|ref|NM_016836.3| ,NM_016836.3,4305,326,2123
gi|187607285|ref|NM_198584.2| ,NM_198584.2,3855,326,2794
gi|169808388|ref|NM_006579.2| ,NM_006579.2,1191,326,3437
gi|213688420|ref|NR_024507.1| ,NR_024507.1,3972,326,3154
gi|154800456|ref|NM_015147.2| ,NM_015147.2,5877,326,2231
gi|149999367|ref|NM_004394.2| ,NM_004394.2,2385,326,2213
gi|47458810|ref|NM_213649.1| ,NM_213649.1,1400,326,2331
gi|98985816|ref|NM_199040.2| ,NM_199040.2,4813,326,4013
gi|84043968|ref|NM_016316.2| ,NM_016316.2,4751,326,2100
gi|156546889|ref|NM_024949.5| ,NM_024949.5,8822,325,2058
gi|209969667|ref|NM_014176.3| ,NM_014176.3,935,325,4578
gi|118498353|ref|NM_015386.2| ,NM_015386.2,2838,325,2528
gi|171846247|ref|NM_015665.5| ,NM_015665.5,1854,325,2694
gi|118402577|ref|NM_001078645.1| ,NM_001078645.1,2317,325,2679
gi|56550034|ref|NM_016206.2| ,NM_016206.2,10396,325,2054
gi|94421465|ref|NM_052905.3| ,NM_052905.3,5575,325,2299
gi|224493705|ref|NM_033117.3| ,NM_033117.3,3078,325,2198
gi|296317346|ref|NM_019023.2| ,NM_019023.2,2478,325,2361
gi|387849309|ref|NM_003720.3| ,NM_003720.3,1140,325,3677
gi|19913368|ref|NM_006453.2| ,NM_006453.2,2618,325,2287
gi|112382209|ref|NM_005406.2| ,NM_005406.2,6650,325,2237
gi|73747827|ref|NM_022151.4| ,NM_022151.4,2435,325,3166
gi|329112581|ref|NM_022463.4| ,NM_022463.4,3024,325,2348
gi|153791383|ref|NM_001099645.1| ,NM_001099645.1,1978,325,3302
gi|208022642|ref|NM_006451.4| ,NM_006451.4,2796,324,2728
gi|145309312|ref|NM_052917.2| ,NM_052917.2,5674,324,2205
gi|190014602|ref|NM_018201.3| ,NM_018201.3,3879,324,2265
gi|87159814|ref|NM_001696.3| ,NM_001696.3,1406,324,3445
gi|375065834|ref|NM_138426.3| ,NM_138426.3,4811,324,2163
gi|15718724|ref|NM_003535.2| ,NM_003535.2,478,324,8000
gi|506949361|ref|NM_001278283.1| ,NM_001278283.1,3350,324,2880
gi|300244540|ref|NM_016138.4| ,NM_016138.4,2667,324,2262
gi|300116182|ref|NM_005631.4| ,NM_005631.4,3772,324,1849
gi|253970411|ref|NM_016426.6| ,NM_016426.6,3128,324,2850
gi|338827734|ref|NR_040085.1| ,NR_040085.1,3516,324,3397
gi|338797797|ref|NM_001242820.1| ,NM_001242820.1,3902,324,2191
gi|61636028|ref|NM_002570.3| ,NM_002570.3,4559,324,2079
gi|335892848|ref|NR_003148.3| ,NR_003148.3,2932,324,8925
gi|239049506|ref|NM_002103.4| ,NM_002103.4,3635,324,2162
gi|58761542|ref|NM_030806.3| ,NM_030806.3,10308,324,1989
gi|167234404|ref|NM_198476.3| ,NM_198476.3,2769,324,2655
gi|142384009|ref|NM_153261.4| ,NM_153261.4,2129,324,4280
gi|372266189|ref|NM_001388.4| ,NM_001388.4,2003,323,2394
gi|239915993|ref|NM_002644.3| ,NM_002644.3,4295,323,2074
gi|47078236|ref|NM_004486.4| ,NM_004486.4,4304,323,3206
gi|4502858|ref|NM_001827.1| ,NM_001827.1,627,323,6343
gi|383792160|ref|NM_003705.4| ,NM_003705.4,3998,323,2401
gi|310113534|ref|XR_111953.1| ,XR_111953.1,2117,323,1953
gi|48255888|ref|NM_002743.2| ,NM_002743.2,2262,323,2886
gi|116284409|ref|NM_133373.3| ,NM_133373.3,3477,323,2534
gi|392871552|ref|NR_027007.2| ,NR_027007.2,1890,323,2437
gi|109715834|ref|NM_022070.4| ,NM_022070.4,3935,323,2046
gi|21450664|ref|NM_144978.1| ,NM_144978.1,2196,322,2478
gi|387527978|ref|NM_020365.4| ,NM_020365.4,2027,322,3023
gi|16117790|ref|NM_000996.2| ,NM_000996.2,511,322,9872
gi|384475549|ref|NM_006626.5| ,NM_006626.5,4111,322,2413
gi|154689768|ref|NM_020840.1| ,NM_020840.1,5801,322,1998
gi|46094059|ref|NM_206915.1| ,NM_206915.1,980,322,4673
gi|399154155|ref|NM_033088.3| ,NM_033088.3,3291,322,2165
gi|139394598|ref|NM_015094.2| ,NM_015094.2,6812,322,1868
gi|188497749|ref|NM_033500.2| ,NM_033500.2,3979,322,2264
gi|210147521|ref|NM_020928.1| ,NM_020928.1,5519,322,2057
gi|69122930|ref|NM_001025247.1| ,NM_001025247.1,4139,322,2340
gi|149193326|ref|NM_001098516.1| ,NM_001098516.1,6462,322,3013
gi|53749660|ref|NM_025205.3| ,NM_025205.3,1363,322,3846
gi|380254460|ref|NM_004155.5| ,NM_004155.5,4167,322,2502
gi|50428922|ref|NM_022457.5| ,NM_022457.5,2801,322,2295
gi|188497666|ref|NM_015049.2| ,NM_015049.2,6527,322,2330
gi|386642890|ref|NM_015937.5| ,NM_015937.5,2246,322,2350
gi|34328906|ref|NM_058246.3| ,NM_058246.3,2494,322,2373
gi|49355783|ref|NM_015076.3| ,NM_015076.3,6139,322,2391
gi|156523255|ref|NM_182976.2| ,NM_182976.2,2729,322,2585
gi|19557655|ref|NM_003513.2| ,NM_003513.2,477,322,8284
gi|118600980|ref|NM_032776.1| ,NM_032776.1,8762,322,2114
gi|218931146|ref|NM_014548.3| ,NM_014548.3,9186,321,2980
gi|56682970|ref|NM_016272.3| ,NM_016272.3,4575,321,2167
gi|347446704|ref|NM_032016.3| ,NM_032016.3,1755,321,2377
gi|262263337|ref|NM_001414.3| ,NM_001414.3,1886,321,3090
gi|313760590|ref|NM_001662.3| ,NM_001662.3,1096,321,3733
gi|56676316|ref|NM_005004.2| ,NM_005004.2,686,321,5442
gi|211063484|ref|NM_001136494.1| ,NM_001136494.1,3836,321,2165
gi|510025465|ref|NM_003838.4| ,NM_003838.4,4722,321,2104
gi|208022654|ref|NM_032208.2| ,NM_032208.2,5909,321,1925
gi|187607356|ref|NM_020127.2| ,NM_020127.2,3127,321,2445
gi|119226259|ref|NM_006387.5| ,NM_006387.5,4105,320,2274
gi|34222291|ref|NM_003249.3| ,NM_003249.3,2568,320,2201
gi|444299618|ref|NM_017590.5| ,NM_017590.5,5928,320,1888
gi|116014338|ref|NM_182487.2| ,NM_182487.2,6556,320,3791
gi|205360929|ref|NM_020947.3| ,NM_020947.3,5031,320,2043
